,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_TA_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_RH_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Stat_PA_5m,,Calc_Sum_PR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Stat_SR_5m,,Calc_Sum_SR_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Calc_Stat_Wind_5m,,Charger
date,time,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Sum,status,DirAvg,status,DirMax,status,DirMin,status,GustDir,status,SpdAvg,status,SpdMax,status,SpdMin,status,WRun,status,External_DC
3/17/18,7:05:06 PM,3.961,VALID,4.093,VALID,3.874,VALID,99.43,VALID,99.456,VALID,99.422,VALID,640.058,VALID,640.101,VALID,640.025,VALID,0,VALID,0.005,VALID,0.045,VALID,0,VALID,1.422,VALID,102,VALID,143,VALID,17,VALID,129,VALID,0.375,VALID,0.898,VALID,0,VALID,0.505,VALID,13.194
3/17/18,7:10:06 PM,3.819,VALID,3.877,VALID,3.765,VALID,99.476,VALID,99.65,VALID,99.388,VALID,640.104,VALID,640.153,VALID,640.072,VALID,0,VALID,0.004,VALID,0.027,VALID,0,VALID,1.191,VALID,275,VALID,282,VALID,285,VALID,267,VALID,0.367,VALID,0.898,VALID,0,VALID,0.5,VALID,13.156
3/17/18,7:15:06 PM,3.883,VALID,3.912,VALID,3.858,VALID,99.69,VALID,99.736,VALID,99.649,VALID,640.147,VALID,640.162,VALID,640.127,VALID,0,VALID,0.007,VALID,0.034,VALID,0,VALID,2.082,VALID,235,VALID,297,VALID,190,VALID,223,VALID,0.336,VALID,0.602,VALID,0,VALID,0.438,VALID,13.125
3/17/18,7:20:06 PM,3.828,VALID,3.916,VALID,3.739,VALID,99.713,VALID,99.733,VALID,99.681,VALID,640.136,VALID,640.173,VALID,640.108,VALID,0,VALID,0.003,VALID,0.034,VALID,0,VALID,0.941,VALID,208,VALID,241,VALID,181,VALID,236,VALID,0.602,VALID,1.203,VALID,0,VALID,0.76,VALID,13.101
3/17/18,7:25:06 PM,3.759,VALID,3.932,VALID,3.674,VALID,99.775,VALID,99.958,VALID,99.678,VALID,640.126,VALID,640.161,VALID,640.103,VALID,0,VALID,0.003,VALID,0.021,VALID,0,VALID,0.772,VALID,237,VALID,278,VALID,214,VALID,238,VALID,0.906,VALID,1.203,VALID,0.602,VALID,1.104,VALID,13.078
3/17/18,7:30:06 PM,3.868,VALID,3.985,VALID,3.809,VALID,99.894,VALID,99.996,VALID,99.842,VALID,640.206,VALID,640.259,VALID,640.146,VALID,0,VALID,0.003,VALID,0.029,VALID,0,VALID,0.931,VALID,241,VALID,291,VALID,199,VALID,200,VALID,0.703,VALID,1.297,VALID,0.297,VALID,0.933,VALID,13.059
3/17/18,7:35:06 PM,3.786,VALID,3.852,VALID,3.703,VALID,99.898,VALID,99.945,VALID,99.844,VALID,640.252,VALID,640.281,VALID,640.228,VALID,0,VALID,0.01,VALID,0.054,VALID,0,VALID,3.082,VALID,244,VALID,305,VALID,174,VALID,181,VALID,0.438,VALID,0.797,VALID,0,VALID,0.645,VALID,13.044
3/17/18,7:40:06 PM,3.746,VALID,3.765,VALID,3.703,VALID,99.952,VALID,99.996,VALID,99.844,VALID,640.248,VALID,640.278,VALID,640.226,VALID,0,VALID,0.019,VALID,0.048,VALID,0,VALID,5.574,VALID,244,VALID,305,VALID,209,VALID,222,VALID,0.516,VALID,0.797,VALID,0.398,VALID,0.692,VALID,13.03
3/17/18,7:45:06 PM,3.557,VALID,3.739,VALID,3.359,VALID,99.899,VALID,100.007,VALID,99.811,VALID,640.296,VALID,640.355,VALID,640.239,VALID,0,VALID,0.015,VALID,0.043,VALID,0,VALID,4.416,VALID,225,VALID,315,VALID,181,VALID,237,VALID,0.516,VALID,1.102,VALID,0,VALID,0.673,VALID,13.019
3/17/18,7:50:06 PM,3.098,VALID,3.346,VALID,2.988,VALID,99.71,VALID,99.927,VALID,99.583,VALID,640.394,VALID,640.445,VALID,640.336,VALID,0,VALID,0.012,VALID,0.046,VALID,0,VALID,3.631,VALID,230,VALID,319,VALID,171,VALID,185,VALID,0.539,VALID,1.297,VALID,0.297,VALID,0.86,VALID,13.01
3/17/18,7:55:06 PM,3.097,VALID,3.179,VALID,2.98,VALID,99.842,VALID,99.926,VALID,99.681,VALID,640.47,VALID,640.51,VALID,640.425,VALID,0,VALID,0.013,VALID,0.038,VALID,0,VALID,3.755,VALID,244,VALID,302,VALID,216,VALID,233,VALID,1.141,VALID,2.102,VALID,0.297,VALID,1.424,VALID,13.002
3/17/18,8:00:06 PM,3.075,VALID,3.221,VALID,2.929,VALID,99.79,VALID,99.988,VALID,99.582,VALID,640.523,VALID,640.565,VALID,640.482,VALID,0,VALID,0.017,VALID,0.046,VALID,0,VALID,5.038,VALID,235,VALID,281,VALID,190,VALID,237,VALID,1.453,VALID,2.203,VALID,0.602,VALID,1.788,VALID,12.996
3/17/18,8:05:06 PM,2.982,VALID,3.056,VALID,2.901,VALID,99.561,VALID,99.62,VALID,99.483,VALID,640.611,VALID,640.672,VALID,640.56,VALID,0,VALID,0.006,VALID,0.04,VALID,0,VALID,1.672,VALID,236,VALID,289,VALID,192,VALID,233,VALID,0.766,VALID,2,VALID,0,VALID,0.96,VALID,12.99
3/17/18,8:10:06 PM,2.995,VALID,3.057,VALID,2.836,VALID,99.474,VALID,99.6,VALID,99.21,VALID,640.671,VALID,640.697,VALID,640.644,VALID,0,VALID,0.006,VALID,0.032,VALID,0,VALID,1.697,VALID,212,VALID,252,VALID,159,VALID,225,VALID,0.594,VALID,1.203,VALID,0,VALID,0.753,VALID,12.985
3/17/18,8:15:06 PM,2.579,VALID,2.849,VALID,2.335,VALID,98.653,VALID,99.161,VALID,98.055,VALID,640.675,VALID,640.711,VALID,640.643,VALID,0,VALID,0.014,VALID,0.047,VALID,0,VALID,4.193,VALID,305,VALID,29,VALID,36,VALID,232,VALID,0.227,VALID,0.797,VALID,0,VALID,0.474,VALID,12.979
3/17/18,8:20:06 PM,2.255,VALID,2.388,VALID,2.149,VALID,98.076,VALID,98.38,VALID,97.859,VALID,640.715,VALID,640.76,VALID,640.672,VALID,0,VALID,0.009,VALID,0.052,VALID,0,VALID,2.73,VALID,274,VALID,45,VALID,130,VALID,288,VALID,0.242,VALID,1.398,VALID,0,VALID,0.641,VALID,12.978
3/17/18,8:25:06 PM,2.549,VALID,2.637,VALID,2.341,VALID,99.066,VALID,99.309,VALID,98.427,VALID,640.785,VALID,640.844,VALID,640.731,VALID,0,VALID,0.002,VALID,0.026,VALID,0,VALID,0.632,VALID,212,VALID,86,VALID,101,VALID,157,VALID,0.453,VALID,1.102,VALID,0,VALID,0.703,VALID,12.971
3/17/18,8:30:06 PM,2.699,VALID,2.771,VALID,2.576,VALID,99.354,VALID,99.439,VALID,99.159,VALID,640.844,VALID,640.892,VALID,640.815,VALID,0,VALID,0.006,VALID,0.039,VALID,0,VALID,1.715,VALID,233,VALID,308,VALID,142,VALID,221,VALID,0.648,VALID,1.602,VALID,0,VALID,0.824,VALID,12.967
