,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Hum_1m,,Calc_Instant_Lluvia_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_Temp_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,,Calc_Instant_PBaro1_1m,
time,status,Avg,status,Max,status,Min,status,Sum,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,
12/13/16 2:43:06 PM,VALID,84.466,VALID,86.14,VALID,83.116,VALID,0.0,VALID,7.078,VALID,7.106,VALID,7.021,VALID,649.71,VALID,649.722,VALID,649.698,
12/13/16 2:44:06 PM,VALID,85.519,VALID,86.014,VALID,85.039,VALID,0.0,VALID,7.114,VALID,7.137,VALID,7.071,VALID,649.715,VALID,649.722,VALID,649.702,
12/13/16 2:45:06 PM,VALID,83.691,VALID,84.375,VALID,83.151,VALID,0.0,VALID,7.03,VALID,7.045,VALID,7.02,VALID,649.717,VALID,649.746,VALID,649.695,
12/13/16 2:46:06 PM,VALID,83.667,VALID,85.546,VALID,81.353,VALID,0.0,VALID,6.895,VALID,6.973,VALID,6.807,VALID,649.716,VALID,649.737,VALID,649.683,
12/13/16 2:47:06 PM,VALID,80.64,VALID,81.344,VALID,80.221,VALID,0.0,VALID,6.74,VALID,6.765,VALID,6.715,VALID,649.704,VALID,649.724,VALID,649.685,
12/13/16 2:48:06 PM,VALID,81.819,VALID,82.017,VALID,81.452,VALID,0.0,VALID,6.658,VALID,6.691,VALID,6.635,VALID,649.672,VALID,649.68,VALID,649.656,
12/13/16 2:49:06 PM,VALID,83.318,VALID,83.751,VALID,82.583,VALID,0.0,VALID,6.66,VALID,6.668,VALID,6.651,VALID,649.703,VALID,649.71,VALID,649.694,
12/13/16 2:50:06 PM,VALID,82.517,VALID,83.45,VALID,81.917,VALID,0.0,VALID,6.635,VALID,6.662,VALID,6.619,VALID,649.732,VALID,649.755,VALID,649.719,
12/13/16 2:51:06 PM,VALID,83.01,VALID,83.108,VALID,82.95,VALID,0.0,VALID,6.593,VALID,6.604,VALID,6.581,VALID,649.756,VALID,649.762,VALID,649.748,
12/13/16 2:52:06 PM,VALID,82.899,VALID,83.108,VALID,82.715,VALID,0.0,VALID,6.593,VALID,6.606,VALID,6.584,VALID,649.764,VALID,649.793,VALID,649.742,
12/13/16 2:53:06 PM,VALID,83.975,VALID,84.712,VALID,83.246,VALID,0.0,VALID,6.689,VALID,6.743,VALID,6.641,VALID,649.799,VALID,649.812,VALID,649.786,
12/13/16 2:54:06 PM,VALID,84.63,VALID,84.773,VALID,84.507,VALID,0.0,VALID,6.83,VALID,6.861,VALID,6.796,VALID,649.787,VALID,649.801,VALID,649.765,
12/13/16 2:55:06 PM,VALID,83.911,VALID,84.178,VALID,83.747,VALID,0.0,VALID,6.885,VALID,6.924,VALID,6.862,VALID,649.795,VALID,649.817,VALID,649.776,
12/13/16 2:56:06 PM,VALID,84.743,VALID,85.111,VALID,84.307,VALID,0.0,VALID,6.974,VALID,7.011,VALID,6.948,VALID,649.789,VALID,649.802,VALID,649.773,
12/13/16 2:57:06 PM,VALID,85.529,VALID,85.937,VALID,85.245,VALID,0.0,VALID,7.028,VALID,7.05,VALID,7.012,VALID,649.77,VALID,649.786,VALID,649.754,
12/13/16 2:58:06 PM,VALID,87.742,VALID,88.507,VALID,86.776,VALID,0.0,VALID,7.059,VALID,7.115,VALID,7.026,VALID,649.765,VALID,649.785,VALID,649.744,
12/13/16 2:59:06 PM,VALID,89.561,VALID,89.606,VALID,89.537,VALID,0.0,VALID,7.143,VALID,7.158,VALID,7.123,VALID,649.775,VALID,649.793,VALID,649.763,
12/13/16 3:00:06 PM,VALID,88.627,VALID,89.332,VALID,88.274,VALID,0.0,VALID,7.106,VALID,7.128,VALID,7.085,VALID,649.77,VALID,649.782,VALID,649.754,
12/13/16 3:01:06 PM,VALID,87.1,VALID,88.211,VALID,86.377,VALID,0.0,VALID,7.003,VALID,7.027,VALID,6.987,VALID,649.786,VALID,649.803,VALID,649.776,
12/13/16 3:02:06 PM,VALID,88.138,VALID,89.076,VALID,87.271,VALID,0.0,VALID,7.07,VALID,7.091,VALID,7.051,VALID,649.787,VALID,649.799,VALID,649.774,
12/13/16 3:03:06 PM,VALID,87.33,VALID,87.743,VALID,87.005,VALID,0.0,VALID,7.17,VALID,7.216,VALID,7.122,VALID,649.792,VALID,649.807,VALID,649.785,
12/13/16 3:04:06 PM,VALID,89.237,VALID,90.1,VALID,88.267,VALID,0.0,VALID,7.379,VALID,7.425,VALID,7.318,VALID,649.778,VALID,649.799,VALID,649.765,
12/13/16 3:05:06 PM,VALID,89.579,VALID,89.967,VALID,88.967,VALID,0.0,VALID,7.493,VALID,7.519,VALID,7.462,VALID,649.765,VALID,649.792,VALID,649.747,
12/13/16 3:06:06 PM,VALID,89.408,VALID,89.574,VALID,89.308,VALID,0.0,VALID,7.572,VALID,7.593,VALID,7.545,VALID,649.761,VALID,649.776,VALID,649.742,
12/13/16 3:07:06 PM,VALID,87.375,VALID,88.299,VALID,86.48,VALID,0.0,VALID,7.491,VALID,7.561,VALID,7.453,VALID,649.767,VALID,649.804,VALID,649.742,
12/13/16 3:08:06 PM,VALID,87.453,VALID,87.913,VALID,87.01,VALID,0.0,VALID,7.373,VALID,7.444,VALID,7.283,VALID,649.775,VALID,649.797,VALID,649.746,
12/13/16 3:09:06 PM,VALID,85.601,VALID,85.88,VALID,85.381,VALID,0.0,VALID,7.171,VALID,7.229,VALID,7.121,VALID,649.797,VALID,649.803,VALID,649.791,
12/13/16 3:10:06 PM,VALID,86.364,VALID,87.87,VALID,85.205,VALID,0.0,VALID,7.166,VALID,7.193,VALID,7.114,VALID,649.766,VALID,649.787,VALID,649.751,
12/13/16 3:11:06 PM,VALID,87.353,VALID,88.776,VALID,85.814,VALID,0.0,VALID,7.148,VALID,7.189,VALID,7.114,VALID,649.761,VALID,649.764,VALID,649.754,
12/13/16 3:12:06 PM,VALID,84.858,VALID,85.947,VALID,84.046,VALID,0.0,VALID,7.11,VALID,7.118,VALID,7.104,VALID,649.76,VALID,649.766,VALID,649.75,
12/13/16 3:13:06 PM,VALID,86.344,VALID,87.878,VALID,84.915,VALID,0.0,VALID,7.077,VALID,7.134,VALID,7.009,VALID,649.766,VALID,649.779,VALID,649.749,
12/13/16 3:14:06 PM,VALID,87.096,VALID,87.411,VALID,86.639,VALID,0.0,VALID,6.915,VALID,6.966,VALID,6.853,VALID,649.777,VALID,649.788,VALID,649.767,
12/13/16 3:15:06 PM,VALID,89.438,VALID,90.298,VALID,88.476,VALID,0.0,VALID,6.785,VALID,6.793,VALID,6.779,VALID,649.789,VALID,649.8,VALID,649.777,
12/13/16 3:16:06 PM,VALID,90.626,VALID,91.137,VALID,90.241,VALID,0.0,VALID,6.566,VALID,6.67,VALID,6.444,VALID,649.815,VALID,649.831,VALID,649.801,
12/13/16 3:17:06 PM,VALID,87.776,VALID,88.712,VALID,87.243,VALID,0.0,VALID,6.49,VALID,6.565,VALID,6.453,VALID,649.805,VALID,649.811,VALID,649.798,
12/13/16 3:18:06 PM,VALID,90.155,VALID,91.571,VALID,88.526,VALID,0.0,VALID,6.765,VALID,6.841,VALID,6.68,VALID,649.774,VALID,649.793,VALID,649.751,
12/13/16 3:19:06 PM,VALID,92.169,VALID,92.368,VALID,91.939,VALID,0.0,VALID,6.842,VALID,6.86,VALID,6.825,VALID,649.775,VALID,649.791,VALID,649.763,
12/13/16 3:20:06 PM,VALID,90.435,VALID,91.939,VALID,89.502,VALID,0.0,VALID,6.827,VALID,6.908,VALID,6.728,VALID,649.754,VALID,649.764,VALID,649.737,
12/13/16 3:21:06 PM,VALID,87.465,VALID,89.143,VALID,86.081,VALID,0.0,VALID,6.948,VALID,6.984,VALID,6.914,VALID,649.781,VALID,649.785,VALID,649.775,
12/13/16 3:22:06 PM,VALID,86.623,VALID,86.978,VALID,86.311,VALID,0.0,VALID,7.073,VALID,7.141,VALID,7.001,VALID,649.785,VALID,649.804,VALID,649.758,
12/13/16 3:23:06 PM,VALID,86.911,VALID,87.376,VALID,86.013,VALID,0.0,VALID,7.309,VALID,7.379,VALID,7.246,VALID,649.767,VALID,649.791,VALID,649.734,
12/13/16 3:24:06 PM,VALID,86.114,VALID,86.413,VALID,85.816,VALID,0.0,VALID,7.491,VALID,7.517,VALID,7.457,VALID,649.788,VALID,649.804,VALID,649.773,
12/13/16 3:25:06 PM,VALID,84.225,VALID,85.347,VALID,83.384,VALID,0.0,VALID,7.222,VALID,7.35,VALID,7.108,VALID,649.744,VALID,649.774,VALID,649.716,
12/13/16 3:26:06 PM,VALID,84.283,VALID,85.681,VALID,83.316,VALID,0.0,VALID,7.015,VALID,7.031,VALID,7.006,VALID,649.76,VALID,649.786,VALID,649.732,
12/13/16 3:27:06 PM,VALID,88.296,VALID,89.508,VALID,87.14,VALID,0.0,VALID,6.989,VALID,7.008,VALID,6.973,VALID,649.76,VALID,649.773,VALID,649.748,
12/13/16 3:28:06 PM,VALID,90.438,VALID,90.773,VALID,90.068,VALID,0.0,VALID,7.055,VALID,7.1,VALID,7.032,VALID,649.707,VALID,649.718,VALID,649.694,
12/13/16 3:29:06 PM,VALID,87.954,VALID,89.142,VALID,87.078,VALID,0.0,VALID,7.126,VALID,7.175,VALID,7.066,VALID,649.746,VALID,649.755,VALID,649.735,
12/13/16 3:30:06 PM,VALID,88.915,VALID,89.245,VALID,88.691,VALID,0.0,VALID,7.169,VALID,7.186,VALID,7.154,VALID,649.732,VALID,649.746,VALID,649.711,
12/13/16 3:31:06 PM,VALID,87.767,VALID,88.543,VALID,87.113,VALID,0.0,VALID,7.15,VALID,7.17,VALID,7.116,VALID,649.757,VALID,649.779,VALID,649.731,
12/13/16 3:32:06 PM,VALID,85.103,VALID,85.683,VALID,84.712,VALID,0.0,VALID,7.139,VALID,7.171,VALID,7.112,VALID,649.762,VALID,649.767,VALID,649.759,
12/13/16 3:33:06 PM,VALID,84.524,VALID,84.548,VALID,84.509,VALID,0.0,VALID,7.18,VALID,7.188,VALID,7.176,VALID,649.757,VALID,649.772,VALID,649.74,
12/13/16 3:34:06 PM,VALID,84.814,VALID,85.442,VALID,83.952,VALID,0.0,VALID,7.225,VALID,7.252,VALID,7.194,VALID,649.793,VALID,649.799,VALID,649.786,
12/13/16 3:35:06 PM,VALID,85.823,VALID,86.247,VALID,85.349,VALID,0.0,VALID,7.189,VALID,7.274,VALID,7.128,VALID,649.784,VALID,649.786,VALID,649.781,
12/13/16 3:36:06 PM,VALID,84.339,VALID,85.381,VALID,83.586,VALID,0.0,VALID,7.112,VALID,7.162,VALID,7.05,VALID,649.754,VALID,649.764,VALID,649.748,
12/13/16 3:37:06 PM,VALID,87.938,VALID,88.662,VALID,87.007,VALID,0.0,VALID,6.855,VALID,6.976,VALID,6.761,VALID,649.74,VALID,649.743,VALID,649.733,
12/13/16 3:38:06 PM,VALID,87.641,VALID,87.901,VALID,87.477,VALID,0.0,VALID,6.597,VALID,6.681,VALID,6.514,VALID,649.752,VALID,649.755,VALID,649.747,
12/13/16 3:39:06 PM,VALID,88.412,VALID,89.27,VALID,87.602,VALID,0.0,VALID,6.538,VALID,6.572,VALID,6.509,VALID,649.771,VALID,649.799,VALID,649.75,
12/13/16 3:40:06 PM,VALID,88.403,VALID,88.967,VALID,87.912,VALID,0.0,VALID,6.544,VALID,6.576,VALID,6.503,VALID,649.739,VALID,649.758,VALID,649.73,
12/13/16 3:41:06 PM,VALID,88.013,VALID,88.1,VALID,87.943,VALID,0.0,VALID,6.683,VALID,6.708,VALID,6.651,VALID,649.738,VALID,649.763,VALID,649.719,
12/13/16 3:42:06 PM,VALID,87.934,VALID,88.675,VALID,87.114,VALID,0.0,VALID,6.77,VALID,6.827,VALID,6.725,VALID,649.749,VALID,649.751,VALID,649.746,
12/13/16 3:43:06 PM,VALID,86.566,VALID,87.112,VALID,86.272,VALID,0.0,VALID,6.906,VALID,6.939,VALID,6.848,VALID,649.739,VALID,649.753,VALID,649.731,
12/13/16 3:44:06 PM,VALID,84.837,VALID,85.446,VALID,84.448,VALID,0.0,VALID,6.908,VALID,6.925,VALID,6.889,VALID,649.72,VALID,649.733,VALID,649.708,
12/13/16 3:45:06 PM,VALID,85.23,VALID,85.673,VALID,85.008,VALID,0.0,VALID,6.88,VALID,6.911,VALID,6.858,VALID,649.719,VALID,649.734,VALID,649.704,
12/13/16 3:46:06 PM,VALID,85.788,VALID,86.078,VALID,85.572,VALID,0.0,VALID,6.812,VALID,6.893,VALID,6.748,VALID,649.742,VALID,649.755,VALID,649.718,
12/13/16 3:47:06 PM,VALID,85.864,VALID,86.533,VALID,84.781,VALID,0.0,VALID,6.825,VALID,6.859,VALID,6.807,VALID,649.73,VALID,649.756,VALID,649.7,
12/13/16 3:48:06 PM,VALID,88.137,VALID,88.501,VALID,87.475,VALID,0.0,VALID,6.945,VALID,6.947,VALID,6.943,VALID,649.695,VALID,649.726,VALID,649.678,
12/13/16 3:49:06 PM,VALID,87.255,VALID,87.409,VALID,87.046,VALID,0.0,VALID,7.03,VALID,7.101,VALID,6.975,VALID,649.675,VALID,649.7,VALID,649.659,
12/13/16 3:50:06 PM,VALID,88.053,VALID,89.102,VALID,86.778,VALID,0.0,VALID,7.279,VALID,7.293,VALID,7.251,VALID,649.664,VALID,649.676,VALID,649.654,
12/13/16 3:51:06 PM,VALID,85.918,VALID,88.17,VALID,84.078,VALID,0.0,VALID,7.22,VALID,7.262,VALID,7.184,VALID,649.657,VALID,649.69,VALID,649.64,
12/13/16 3:52:06 PM,VALID,82.316,VALID,82.587,VALID,82.148,VALID,0.0,VALID,7.129,VALID,7.145,VALID,7.119,VALID,649.652,VALID,649.654,VALID,649.65,
12/13/16 3:53:06 PM,VALID,83.5,VALID,85.38,VALID,82.217,VALID,0.0,VALID,7.256,VALID,7.345,VALID,7.159,VALID,649.622,VALID,649.638,VALID,649.595,
12/13/16 3:54:06 PM,VALID,87.395,VALID,87.743,VALID,86.704,VALID,0.0,VALID,7.304,VALID,7.315,VALID,7.291,VALID,649.601,VALID,649.609,VALID,649.588,
12/13/16 3:55:06 PM,VALID,87.622,VALID,88.545,VALID,86.315,VALID,0.0,VALID,7.484,VALID,7.575,VALID,7.393,VALID,649.566,VALID,649.582,VALID,649.547,
12/13/16 3:56:06 PM,VALID,87.204,VALID,88.797,VALID,85.304,VALID,0.0,VALID,7.524,VALID,7.611,VALID,7.425,VALID,649.512,VALID,649.518,VALID,649.508,
12/13/16 3:57:06 PM,VALID,82.428,VALID,83.047,VALID,81.882,VALID,0.0,VALID,7.239,VALID,7.318,VALID,7.172,VALID,649.565,VALID,649.571,VALID,649.557,
12/13/16 3:58:06 PM,VALID,83.908,VALID,85.484,VALID,82.853,VALID,0.0,VALID,7.262,VALID,7.341,VALID,7.18,VALID,649.608,VALID,649.625,VALID,649.585,
12/13/16 3:59:06 PM,VALID,88.009,VALID,88.311,VALID,87.411,VALID,0.0,VALID,7.349,VALID,7.378,VALID,7.32,VALID,649.626,VALID,649.629,VALID,649.623,
12/13/16 4:00:07 PM,VALID,88.649,VALID,89.437,VALID,87.966,VALID,0.0,VALID,7.326,VALID,7.339,VALID,7.316,VALID,649.617,VALID,649.662,VALID,649.588,
12/13/16 4:01:06 PM,VALID,87.431,VALID,87.668,VALID,87.28,VALID,0.0,VALID,7.453,VALID,7.464,VALID,7.438,VALID,649.617,VALID,649.626,VALID,649.609,
12/13/16 4:02:06 PM,VALID,85.28,VALID,86.613,VALID,83.285,VALID,0.0,VALID,7.495,VALID,7.523,VALID,7.467,VALID,649.612,VALID,649.623,VALID,649.598,
12/13/16 4:03:06 PM,VALID,81.723,VALID,82.19,VALID,81.188,VALID,0.0,VALID,7.398,VALID,7.416,VALID,7.386,VALID,649.54,VALID,649.599,VALID,649.492,
12/13/16 4:04:06 PM,VALID,83.118,VALID,83.718,VALID,82.655,VALID,0.0,VALID,7.351,VALID,7.384,VALID,7.323,VALID,649.631,VALID,649.641,VALID,649.624,
12/13/16 4:05:06 PM,VALID,84.061,VALID,84.351,VALID,83.651,VALID,0.0,VALID,7.555,VALID,7.613,VALID,7.479,VALID,649.605,VALID,649.62,VALID,649.593,
12/13/16 4:06:06 PM,VALID,84.577,VALID,85.839,VALID,83.747,VALID,0.0,VALID,7.784,VALID,7.839,VALID,7.706,VALID,649.597,VALID,649.609,VALID,649.59,
12/13/16 4:07:06 PM,VALID,86.022,VALID,86.614,VALID,85.482,VALID,0.0,VALID,7.982,VALID,8.082,VALID,7.872,VALID,649.57,VALID,649.58,VALID,649.555,
12/13/16 4:08:06 PM,VALID,86.315,VALID,87.712,VALID,84.818,VALID,0.0,VALID,8.141,VALID,8.155,VALID,8.129,VALID,649.55,VALID,649.58,VALID,649.522,
12/13/16 4:09:06 PM,VALID,84.451,VALID,85.679,VALID,83.752,VALID,0.0,VALID,8.231,VALID,8.275,VALID,8.147,VALID,649.537,VALID,649.559,VALID,649.506,
12/13/16 4:10:06 PM,VALID,83.411,VALID,84.618,VALID,82.675,VALID,0.0,VALID,8.188,VALID,8.224,VALID,8.167,VALID,649.546,VALID,649.56,VALID,649.532,
12/13/16 4:11:06 PM,VALID,82.93,VALID,83.221,VALID,82.748,VALID,0.0,VALID,8.144,VALID,8.151,VALID,8.138,VALID,649.523,VALID,649.56,VALID,649.498,
12/13/16 4:12:06 PM,VALID,84.63,VALID,85.152,VALID,84.119,VALID,0.0,VALID,8.237,VALID,8.287,VALID,8.193,VALID,649.526,VALID,649.549,VALID,649.511,
12/13/16 4:13:06 PM,VALID,84.507,VALID,85.385,VALID,83.589,VALID,0.0,VALID,8.251,VALID,8.276,VALID,8.204,VALID,649.53,VALID,649.533,VALID,649.523,
12/13/16 4:14:06 PM,VALID,82.002,VALID,82.29,VALID,81.758,VALID,0.0,VALID,8.059,VALID,8.114,VALID,8.009,VALID,649.533,VALID,649.547,VALID,649.525,
12/13/16 4:15:06 PM,VALID,84.099,VALID,85.223,VALID,82.758,VALID,0.0,VALID,8.224,VALID,8.35,VALID,8.1,VALID,649.512,VALID,649.529,VALID,649.494,
12/13/16 4:16:06 PM,VALID,81.87,VALID,85.454,VALID,78.626,VALID,0.0,VALID,8.313,VALID,8.391,VALID,8.237,VALID,649.519,VALID,649.534,VALID,649.51,
12/13/16 4:17:06 PM,VALID,80.142,VALID,81.946,VALID,78.724,VALID,0.0,VALID,8.267,VALID,8.328,VALID,8.216,VALID,649.486,VALID,649.487,VALID,649.484,
12/13/16 4:18:06 PM,VALID,82.444,VALID,83.524,VALID,81.195,VALID,0.0,VALID,8.625,VALID,8.813,VALID,8.474,VALID,649.483,VALID,649.51,VALID,649.459,
12/13/16 4:19:06 PM,VALID,83.455,VALID,85.087,VALID,82.153,VALID,0.0,VALID,9.182,VALID,9.355,VALID,9.018,VALID,649.481,VALID,649.513,VALID,649.459,
12/13/16 4:20:06 PM,VALID,80.682,VALID,81.422,VALID,79.431,VALID,0.0,VALID,9.534,VALID,9.58,VALID,9.493,VALID,649.466,VALID,649.484,VALID,649.439,
12/13/16 4:21:06 PM,VALID,79.542,VALID,80.166,VALID,78.536,VALID,0.0,VALID,9.57,VALID,9.601,VALID,9.521,VALID,649.435,VALID,649.46,VALID,649.407,
12/13/16 4:22:06 PM,VALID,78.095,VALID,78.366,VALID,77.762,VALID,0.0,VALID,9.497,VALID,9.512,VALID,9.489,VALID,649.426,VALID,649.438,VALID,649.418,
12/13/16 4:23:06 PM,VALID,77.677,VALID,79.292,VALID,76.636,VALID,0.0,VALID,9.371,VALID,9.481,VALID,9.236,VALID,649.426,VALID,649.438,VALID,649.41,
12/13/16 4:24:06 PM,VALID,74.903,VALID,77.127,VALID,73.604,VALID,0.0,VALID,9.042,VALID,9.092,VALID,8.986,VALID,649.43,VALID,649.461,VALID,649.409,
12/13/16 4:25:06 PM,VALID,79.341,VALID,79.93,VALID,78.901,VALID,0.0,VALID,9.167,VALID,9.219,VALID,9.118,VALID,649.352,VALID,649.372,VALID,649.339,
12/13/16 4:26:06 PM,VALID,75.163,VALID,75.673,VALID,74.342,VALID,0.0,VALID,8.766,VALID,8.894,VALID,8.701,VALID,649.329,VALID,649.349,VALID,649.318,
12/13/16 4:27:06 PM,VALID,79.336,VALID,80.331,VALID,77.925,VALID,0.0,VALID,8.897,VALID,8.99,VALID,8.787,VALID,649.344,VALID,649.36,VALID,649.323,
12/13/16 4:28:06 PM,VALID,78.687,VALID,79.63,VALID,78.002,VALID,0.0,VALID,9.137,VALID,9.22,VALID,9.036,VALID,649.342,VALID,649.346,VALID,649.338,
12/13/16 4:29:06 PM,VALID,78.862,VALID,79.596,VALID,78.194,VALID,0.0,VALID,9.324,VALID,9.355,VALID,9.294,VALID,649.347,VALID,649.354,VALID,649.34,
12/13/16 4:30:06 PM,VALID,77.747,VALID,79.566,VALID,75.907,VALID,0.0,VALID,9.428,VALID,9.534,VALID,9.314,VALID,649.297,VALID,649.305,VALID,649.288,
12/13/16 4:31:06 PM,VALID,77.847,VALID,78.202,VALID,77.171,VALID,0.0,VALID,9.619,VALID,9.657,VALID,9.59,VALID,649.318,VALID,649.34,VALID,649.3,
12/13/16 4:32:06 PM,VALID,75.094,VALID,76.905,VALID,74.139,VALID,0.0,VALID,9.488,VALID,9.591,VALID,9.432,VALID,649.29,VALID,649.301,VALID,649.281,
12/13/16 4:33:06 PM,VALID,76.769,VALID,78.862,VALID,75.236,VALID,0.0,VALID,9.602,VALID,9.641,VALID,9.558,VALID,649.306,VALID,649.331,VALID,649.286,
12/13/16 4:34:06 PM,VALID,76.955,VALID,77.43,VALID,76.33,VALID,0.0,VALID,9.812,VALID,9.909,VALID,9.698,VALID,649.319,VALID,649.323,VALID,649.312,
12/13/16 4:35:06 PM,VALID,75.219,VALID,75.674,VALID,74.313,VALID,0.0,VALID,9.971,VALID,9.983,VALID,9.964,VALID,649.303,VALID,649.304,VALID,649.302,
12/13/16 4:36:06 PM,VALID,75.231,VALID,76.043,VALID,74.413,VALID,0.0,VALID,10.037,VALID,10.084,VALID,9.989,VALID,649.333,VALID,649.356,VALID,649.298,
12/13/16 4:37:06 PM,VALID,70.862,VALID,72.016,VALID,69.62,VALID,0.0,VALID,9.783,VALID,9.843,VALID,9.74,VALID,649.337,VALID,649.351,VALID,649.32,
12/13/16 4:38:06 PM,VALID,70.996,VALID,71.184,VALID,70.622,VALID,0.0,VALID,9.731,VALID,9.738,VALID,9.725,VALID,649.326,VALID,649.347,VALID,649.311,
12/13/16 4:39:06 PM,VALID,72.457,VALID,75.009,VALID,70.485,VALID,0.0,VALID,9.732,VALID,9.776,VALID,9.689,VALID,649.354,VALID,649.364,VALID,649.336,
12/13/16 4:40:06 PM,VALID,74.452,VALID,75.166,VALID,74.012,VALID,0.0,VALID,9.848,VALID,9.894,VALID,9.804,VALID,649.349,VALID,649.38,VALID,649.328,
12/13/16 4:41:06 PM,VALID,74.109,VALID,75.21,VALID,73.308,VALID,0.0,VALID,9.986,VALID,10.09,VALID,9.911,VALID,649.336,VALID,649.354,VALID,649.324,
12/13/16 4:42:06 PM,VALID,74.033,VALID,76.002,VALID,70.886,VALID,0.0,VALID,10.07,VALID,10.19,VALID,9.876,VALID,649.332,VALID,649.337,VALID,649.329,
12/13/16 4:43:06 PM,VALID,68.329,VALID,68.825,VALID,67.982,VALID,0.0,VALID,9.462,VALID,9.588,VALID,9.363,VALID,649.28,VALID,649.292,VALID,649.26,
12/13/16 4:44:06 PM,VALID,71.633,VALID,72.917,VALID,69.638,VALID,0.0,VALID,9.45,VALID,9.544,VALID,9.37,VALID,649.3,VALID,649.321,VALID,649.278,
12/13/16 4:45:06 PM,VALID,73.079,VALID,74.345,VALID,71.917,VALID,0.0,VALID,9.648,VALID,9.655,VALID,9.64,VALID,649.335,VALID,649.342,VALID,649.328,
12/13/16 4:46:06 PM,VALID,70.912,VALID,71.912,VALID,69.805,VALID,0.0,VALID,9.597,VALID,9.665,VALID,9.513,VALID,649.332,VALID,649.345,VALID,649.318,
12/13/16 4:47:06 PM,VALID,68.845,VALID,69.089,VALID,68.625,VALID,0.0,VALID,9.345,VALID,9.393,VALID,9.32,VALID,649.295,VALID,649.333,VALID,649.255,
12/13/16 4:48:06 PM,VALID,71.298,VALID,73.083,VALID,69.077,VALID,0.0,VALID,9.246,VALID,9.348,VALID,9.147,VALID,649.313,VALID,649.325,VALID,649.295,
12/13/16 4:49:06 PM,VALID,70.373,VALID,71.176,VALID,69.022,VALID,0.0,VALID,9.206,VALID,9.269,VALID,9.161,VALID,649.31,VALID,649.332,VALID,649.298,
12/13/16 4:50:06 PM,VALID,71.507,VALID,73.114,VALID,70.322,VALID,0.0,VALID,9.38,VALID,9.45,VALID,9.316,VALID,649.345,VALID,649.362,VALID,649.327,
12/13/16 4:51:06 PM,VALID,71.781,VALID,72.648,VALID,71.109,VALID,0.0,VALID,9.542,VALID,9.544,VALID,9.539,VALID,649.341,VALID,649.351,VALID,649.323,
12/13/16 4:52:06 PM,VALID,71.114,VALID,72.768,VALID,69.921,VALID,0.0,VALID,9.548,VALID,9.585,VALID,9.518,VALID,649.316,VALID,649.329,VALID,649.298,
12/13/16 4:53:06 PM,VALID,73.248,VALID,74.845,VALID,71.155,VALID,0.0,VALID,9.759,VALID,9.824,VALID,9.706,VALID,649.295,VALID,649.312,VALID,649.274,
12/13/16 4:54:06 PM,VALID,68.524,VALID,69.223,VALID,68.158,VALID,0.0,VALID,9.323,VALID,9.496,VALID,9.193,VALID,649.242,VALID,649.259,VALID,649.219,
12/13/16 4:55:06 PM,VALID,72.188,VALID,72.948,VALID,71.608,VALID,0.0,VALID,9.151,VALID,9.204,VALID,9.114,VALID,649.261,VALID,649.278,VALID,649.249,
12/13/16 4:56:06 PM,VALID,75.931,VALID,77.273,VALID,74.778,VALID,0.0,VALID,9.499,VALID,9.638,VALID,9.345,VALID,649.279,VALID,649.286,VALID,649.269,
12/13/16 4:57:06 PM,VALID,75.255,VALID,75.676,VALID,74.479,VALID,0.0,VALID,9.763,VALID,9.789,VALID,9.717,VALID,649.298,VALID,649.319,VALID,649.272,
12/13/16 4:58:06 PM,VALID,72.406,VALID,73.481,VALID,71.751,VALID,0.0,VALID,9.863,VALID,9.972,VALID,9.749,VALID,649.264,VALID,649.281,VALID,649.239,
12/13/16 4:59:06 PM,VALID,72.044,VALID,73.437,VALID,71.176,VALID,0.0,VALID,10.08,VALID,10.107,VALID,10.048,VALID,649.288,VALID,649.293,VALID,649.286,
12/13/16 5:00:07 PM,VALID,68.621,VALID,69.781,VALID,67.393,VALID,0.0,VALID,9.628,VALID,9.844,VALID,9.458,VALID,649.259,VALID,649.274,VALID,649.234,
12/13/16 5:01:06 PM,VALID,71.581,VALID,72.548,VALID,70.777,VALID,0.0,VALID,9.409,VALID,9.435,VALID,9.394,VALID,649.217,VALID,649.241,VALID,649.19,
12/13/16 5:02:06 PM,VALID,72.935,VALID,73.516,VALID,72.041,VALID,0.0,VALID,9.634,VALID,9.751,VALID,9.524,VALID,649.216,VALID,649.25,VALID,649.193,
12/13/16 5:03:06 PM,VALID,74.036,VALID,75.209,VALID,72.618,VALID,0.0,VALID,9.998,VALID,10.047,VALID,9.929,VALID,649.223,VALID,649.246,VALID,649.212,
12/13/16 5:04:06 PM,VALID,71.506,VALID,72.151,VALID,70.648,VALID,0.0,VALID,9.977,VALID,10.023,VALID,9.94,VALID,649.19,VALID,649.208,VALID,649.162,
12/13/16 5:05:06 PM,VALID,70.706,VALID,73.749,VALID,69.014,VALID,0.0,VALID,9.789,VALID,9.977,VALID,9.629,VALID,649.19,VALID,649.232,VALID,649.159,
